Demand ID,DF_region,DF_daytype,DF1,DF2,DF3,DF4,DF5,DF6,DF7,DF8,DF9,DF10,DF11,DF12
D229,APAC,Weekday,0.9327318304072006,1.7482403511757563,,0.166248377620077,1.3507521968313971,0.8562421071978252,0.11740098446690463,-0.6882676699697127,0.0573962169276851,0.917353161978535,-1.0931987170589796,-1.619884248613127
D230,NA,Weekend,0.48058737086067077,-1.5572502199466658,,,-0.2726743326889664,0.018051599283413215,0.12493658458322784,0.4843278074674167,-0.1445983534877176,-0.8674667953036954,-2.8586438374139007,1.186561168185898
D231,APAC,Holiday,0.7310693239943271,0.5672897340278575,-0.07865892493651815,-0.9343450275967229,0.4172069671545744,-0.13186412200943298,-1.4142003750699697,0.9566516360499684,-1.479669917462771,-0.496379943156815,1.68341949380427,-0.8733127585885172
D232,NA,Weekday,0.10794707298561673,0.9808792019044464,-0.06774172266513734,-1.4756865652112003,-0.566390096688557,-0.12717891046485036,-1.5713847112744794,1.343946246551401,0.23476400340452103,0.6232659239548024,0.18017628669752997,0.2906365326866842
D233,NA,Weekday,-0.4448506736334578,-1.5546696178936827,0.5777358999604096,-0.05728813233120686,1.4671671289896702,-1.2497732621221702,0.06686486524578265,2.071158786670514,-1.4308809532900537,-1.280129925567404,0.12645403512822362,1.5883435385117077
D234,NA,Weekday,-1.2851843539065149,-0.0422502811323673,-0.28644419315290187,-0.6609423465189663,-0.35793491938831495,1.1096219630251845,0.02824551202389021,-1.4215385628358186,-0.7266926226852883,-0.018302677350216963,-1.5120508664771823,-0.8064153221066287
D235,APAC,Weekday,-0.5210667347449084,-2.214912483968639,1.7282705009793218,-1.7324679600229214,,-0.29639371744000625,-0.7262211797279545,1.0851722556316734,-0.06227676735420418,-0.9575830348875107,1.0438839165512568,0.42555810997346244
D236,EU,Weekday,-1.1589537639776617,-1.648071936108844,,-0.26223686205326807,-1.5846525157407818,0.4237316952755594,-1.560610200660323,-0.8156208480087489,-0.9440188596942093,-2.103842726957778,0.5621510846578746,3.3788760799376445
D237,NA,Weekend,0.5190943835457347,0.2854721924639728,-0.3776543071771457,-0.1884305236298127,0.15841751964947542,0.505883719819581,-0.6185334847788746,-0.07157243624561675,-0.3225760619352308,0.4527213256582258,0.8391657245811562,1.0025229355078171
D238,EU,Weekday,-0.5377716967383921,-0.5708036315464049,0.6062004422262447,-0.33944934355235595,-0.28910845943439845,0.39152310323794864,0.3132153696228169,1.265286949855222,-1.276099584949663,1.0686117846058016,-0.5210159029917105,0.6261790566476755
D239,EU,Weekday,-1.3446987448872785,-0.17625829313841457,-0.6654315916314414,1.7310745751284136,-0.9903469048668943,1.1032518157917213,-0.8451624346074983,-1.1568188504602674,0.27442197149116854,1.026702020542661,-0.09107129548038548,0.5698629273200897
D240,NA,Holiday,0.20817087127862854,-0.0849612151854729,1.3619322056024317,-0.019411918450075852,0.8492225011597379,-1.1793715012122856,-0.20814758182551246,0.9264670227141671,-0.47613047744933784,-2.159999186673854,0.7398595571611828,0.5694469062587073
D241,NA,Weekday,-0.29635771039303027,0.10316178445393967,-0.3411347984579603,0.38253896530109494,1.1025646086105114,0.31060957771934483,-0.08885683196020608,-0.48401217439665184,-0.15733253161611777,-0.5010592949311923,0.974209740261169,-1.054117925672714
D242,APAC,Weekday,-0.5782940893112705,0.356941879917596,0.3430017910428526,0.2607248336364118,-0.4123759520532924,0.2124298529177417,-1.4181597674521178,-1.5134596648060352,-1.2721192871962326,0.3943292095327637,1.3847841245876837,-0.4137851853974561
D243,NA,Weekday,-0.5405455611141888,-0.27192661342704355,1.8372876562083078,0.24240580935801131,0.13047128134928437,-0.5323315394980828,0.5323878904088598,1.3388118061852485,0.23024101447258852,-0.7680158439752669,1.3542402570590164,0.019413904929781418
D244,EU,Weekday,1.823331528880299,-1.0117364031170604,-0.10470528421259889,0.3090144440174795,-1.7096361090470682,0.1376453648229869,0.6545520368577661,-0.085801297627146,0.48032651833274287,0.21709801204234835,-0.8068807369231777,0.7587794301187948
D245,EU,Weekday,-0.7164872624817511,-0.2697982160142002,-0.7066425268342765,0.6689370824702763,-0.4421065343870363,-0.4473128744182288,-2.1136237805018605,-0.253777040127217,1.017913468621704,-2.0604444989091744,0.3886429179112404,-0.02112376819012894
D246,NA,Weekday,-1.7138304282184285,-0.39833072602500824,0.9650009022127493,,0.36643773258660767,1.1218066140314642,-0.3044670593244653,0.8809142629849902,-1.2238637762856222,-0.8406199868714587,1.4621045175450027,1.3696416116887455
D247,EU,Weekday,0.9540417452337462,-1.4707462664351527,-0.200304615476515,-0.8583448524757555,1.9347760841206258,-1.3116212042153574,-1.237641169336655,-0.5615222382526912,0.3590582974909372,-0.5442027727104896,-0.26436976735958595,0.33074056625521847
D248,LATAM,Weekday,,-1.8269930750417163,-1.207801905452747,1.6631166222271279,0.08816632019772985,1.8491237540249585,1.4931554328103012,1.1469448494291061,0.11480793951798557,1.576973098090138,-0.39629637628039244,2.276533262763964
D249,NA,Weekday,0.6476631507788376,0.6576652862654633,-0.31324820763327005,-0.4876212363791831,-0.1640470391148468,-0.42680660926617836,-0.772232975971401,-0.9755683622369532,0.2909888315757084,1.281909914561657,2.046914630060787,0.8660232971182666
D250,NA,Weekday,0.006211061742392081,0.7247861752729807,1.8089693910221494,,1.1225098431850886,0.5112339048489783,0.2613561208161492,-0.4294815922963032,0.8402072497910695,-0.6872359905290127,-0.8592101073347781,0.473878069663753
D251,APAC,Weekday,1.0978323644129273,,0.9693268901275179,-0.16881926141440629,0.0028513685103710505,1.2441503902085793,2.1747210696642463,-2.5303966657542545,1.3304945589611552,0.34925354274616793,0.07496878853095482,-0.603721259366678
D252,LATAM,Weekday,-0.5015412382288275,-1.0687868222685957,0.38529083041194784,-0.845934538473781,-0.06714501115050085,-1.3746400873632307,1.2921568490055855,0.7828694760127949,-1.0471273485951682,0.561339134897065,-0.28519875777035336,-0.7582070621157024
D253,NA,Weekday,0.17221320203048524,0.9354192762270264,1.5960042331822821,0.36657557941450136,1.260462786143896,0.7733418901214506,0.7704733134417902,1.0701036286316863,-1.2498762810985202,-0.29687932095577224,1.579730027630258,-1.2334677734836434
D254,EU,Weekday,-0.7413232127745369,1.962406854307941,-0.925038223933956,0.20971488798621762,0.35111009314561553,-0.20751365900275606,1.0050054087453117,0.9368165785839041,-0.616562158463268,1.8077058692050423,-0.7427963435490404,-0.3765922250018545
D255,NA,Weekday,-0.07890484927188866,0.2594514613078006,-1.0421038156284321,0.290459303437615,-2.1406960039551968,-0.4564091894084669,-0.8651200356115525,-0.6782290263158252,-0.06933254362351839,0.2458754524710308,,0.021481671110960575
D256,LATAM,Weekday,-1.4980074331157343,-0.3856606348330528,0.9058302913781026,-0.7000527729187525,-0.3295423208083406,-0.047277554035684934,0.7721049208985398,0.33662433808153563,-0.1943852420893328,-1.018821494339306,0.2039209420691183,-2.8741334812779957
D257,APAC,Weekday,0.37807395251813913,-0.7768329897259532,0.5941845223050791,-0.10242666682288133,1.2860271322761738,-0.6725751923019094,-1.992453932159755,-0.020663250713866734,-0.5275375911831918,-0.14167041935908617,1.1207609549887976,
D258,APAC,Weekday,0.6147421115111255,0.823468330691783,1.0041717530769365,-2.0115281406532883,0.09818436371951068,-0.7291114039372938,-0.2778047183095798,,-0.37026856987748147,,1.6382062712496726,0.6376341569420613
D259,EU,Weekday,-1.2557089196680105,1.1786234525420916,-1.2610516352945433,-0.4165237112721425,1.0628007590579347,-0.623709168926975,0.6583772720595271,-0.3074233234342014,-1.179489093055854,0.16349645683289454,,1.684150686297672
D260,EU,Weekend,1.7621734315297064,1.4979720658462325,-1.043007568918637,1.8232030079032602,0.2661722361025394,0.45886986297345694,0.15405450290196507,-0.575552902642602,0.09052944853457524,0.8306122362310185,1.4882211688133855,0.5250542723834152
D261,LATAM,Weekend,-0.020117250677967394,-0.5046848756279744,-0.3456645091347997,1.5647220838548415,0.6432077998276703,0.1933303913637186,-1.6537961724917811,-1.774575315662666,0.6317113378499468,0.5869670102722172,1.0659574972018584,0.16119050821420375
D262,NA,Holiday,-0.6801300450534349,-1.7230178634350708,-0.9421041748722537,-2.3217068582456033,0.25730195915435256,0.43113294100442273,1.3227957947707416,-1.8409224086492304,-1.4348399025886154,0.5681080039677269,0.2849519277032815,-2.0241833752297524
D263,NA,Weekday,-0.7429966212901115,0.052149008298386555,-0.4282232485778541,0.3245763113091657,-0.013664415042468177,-0.6015736560482714,0.3308793841307691,-0.12562757177197115,1.101933465893602,-1.4836950364240231,-0.2802639772571081,-0.7235840164890474
D264,NA,Holiday,-0.2931412332757847,0.35038565952731177,0.5892862858860982,-2.1748098931406035,1.098864102514384,0.48405172018461073,0.4691047039421822,0.018502772434106717,0.8902906421029494,0.3588987442599607,-1.8356556025400705,-0.7124889416074375
D265,NA,Weekend,-0.30364293933367253,-0.4136736575828628,-0.4986327508653168,0.552927165770406,-1.163831760343768,-0.7982230510679104,-1.0405366754270362,-0.08293971786000745,0.38397096163445454,-0.9547413371015322,0.33301039253135056,-0.5976765207550868
D266,APAC,Weekday,1.3471114898789842,-2.283482838078346,-0.07046810275194396,1.0867213466658148,-0.420599289205259,-1.156736461365984,-0.9200164198941045,0.4984120324866313,-0.5964739927253473,1.0034047359025084,0.0008632778876002532,-0.6011810639041573
D267,NA,Weekend,-0.4838898969511796,0.42792517631770144,0.9698256073528895,-0.8464797877366806,-1.2214631441900135,-1.2077294486065075,0.4346236837986525,1.7813318056666723,-0.5556746559722805,0.638930274326745,-0.4284631151763359,0.8949756074102129
D268,EU,Weekday,-1.510710783315358,0.5658295020848377,-1.3322358690274962,-0.8755307787877482,0.3046929288394732,-0.26576062810396944,-0.0950769301219818,0.49921212446033325,0.17226645646890743,1.4648310901747226,0.7310271487342791,-0.8771872726767785
D269,NA,Weekday,,-0.5738209687959765,-0.4282954831918276,1.7601504279844449,-0.8022886262637062,1.2534451564467595,1.486337948711665,2.714183740626104,-0.007781800197296498,0.2432319714529987,0.2846149583879544,-0.3792215755441344
D270,NA,Weekend,1.763163262714252,1.9505753725752506,-2.311655625721478,,1.1810046530385705,-1.0493861121074792,-0.7107525991148401,0.01460358061324819,-0.031666897016476105,-0.20312969096577674,-0.16019658804801606,1.7983001608671918
D271,NA,Weekday,-2.3497354453096375,-0.5332176582273837,-1.1717709674171246,0.2146356351557429,-0.47184124789195125,0.45897804145757254,-0.015213229686800946,2.2943547777238367,-1.348481725882187,-0.5110158530657612,0.8570175254784684,-0.4087252279230687
D272,EU,Weekday,0.1271277479078366,-1.5693845231018266,0.6910045336492803,-0.15619094152921778,0.5390380507347436,-0.9567066555816397,-0.5863624063753595,-0.9025733128800648,1.6378931386309832,-1.8069805211335734,0.3933839179935901,0.2204646987833931
D273,LATAM,Weekday,1.2426789133531364,0.24243706494242148,-1.0823650275797225,0.47529719891312844,-1.789545364786871,1.0231176182973547,-0.1542616223685189,-0.7974816634564084,-0.550702260534495,0.5443563764440931,-1.739516933502177,1.6795054931350812
D274,NA,Weekday,-0.7627481774886813,1.4909382575699595,0.12408981624688235,1.895651156225626,-1.2792334100231155,0.8421092915304208,-0.10948791174038135,-0.690637035959096,0.8035594513672839,-0.28811523544763123,-0.7951268676443292,-0.27068985628019065
D275,EU,Weekday,-0.8406460248394207,-0.2777990662528635,-0.09639150303119542,1.044106993824332,-0.14760538194000372,-0.8374703499729202,0.7139599526074546,-0.42676771463973867,-1.041117787960467,-1.2830024431249119,1.7294999267254176,-0.16922193548240183
D276,EU,Weekend,1.5796974537197386,-1.0557783476749314,-1.1369709772450978,1.685033109681395,-0.3208552051756724,-0.25560229820325575,-0.29241153728744707,-1.1095827874628843,0.9733599813884877,-1.2956572843104648,0.7106389915860035,-1.1555991792358726
D277,APAC,Weekday,2.5960094353562297,0.6693137053103739,1.063342267142049,-1.7877211996123366,0.2926072409690952,-0.7084704037313262,-0.9500245797031708,-0.9211350577323097,0.7760067585152177,-0.023347116049863073,-0.5718439118375582,-0.6794960443981707
D278,NA,Weekday,-0.7192347842222221,-0.6142147077683076,-0.349905412508458,-1.2331211868069105,-0.99039310660474,-2.3253425720508423,-0.10249406432364315,0.5156194207830925,-0.5692151386557726,1.3412638164164248,-0.8441686952708952,-0.032337311669580024
D279,APAC,Weekday,1.1104917053948569,0.1836672825706812,-0.8698121005346177,0.30075579154324317,-0.4690580063690627,1.0705663796945655,0.7177612054410643,-0.2858174383226366,0.4731657990079228,1.7005591622085416,1.0878938010603494,0.8168624230759304
D280,APAC,Weekend,-0.24220913370373817,-0.6501125705265245,-0.8179492444360845,0.9869700287560027,-1.1481494241248302,0.35687262998214725,1.5657565939079214,-1.6638856089174745,0.30460207708982023,-1.0588814077944797,-0.1824732651100325,0.4737381078109197
D281,NA,Weekday,-1.0528101269956904,-1.3885440280560724,-0.461962098308429,0.16036358356514352,-0.45115198818740665,-1.0202516688000978,0.640484226025024,-1.1901777907166458,-1.512085543939331,0.05234360462988927,2.12529278123271,-0.5638605431401152
D282,EU,Weekday,-0.14292727750018844,-1.0879930238896003,-0.669542113327996,-1.197821370904501,0.22559930410219095,-0.7401141936370624,-0.8527507039035347,0.8898622466713614,-1.5260127284065543,0.8865463249371943,-0.23844414919359233,-0.9797746265622124
D283,NA,Weekday,-0.08041275313533816,-0.3307757348778225,0.26849520606526633,-0.2707652747121059,1.8553972172997262,1.0169514974796865,1.0846034609663986,-1.2688084359172058,-0.3979085279737352,1.1560583732977021,0.5597978676667427,-0.022673842545637694
D284,APAC,Weekday,,1.017168158331629,-1.9698549066379276,-0.9152176582630156,-1.4393454100537482,1.1274404710458725,-1.434863154375307,-0.3098116170314622,1.3329619850459715,-0.34019925179140104,,-0.0013674094658869802
D285,NA,Weekday,0.6578742020295838,2.1974315293185422,-1.2170099323365269,-0.08187588627788678,1.647394326973608,2.376383011862559,-0.24663428380145785,1.3769768484475857,0.6542560380794281,0.6141076122130887,-1.4625669055467259,-1.6729275560384134
D286,NA,Weekday,0.11557481567263081,-0.14931322839580288,-0.12406711548844578,-1.2200792679010464,1.439990430662154,,,-0.25718778892038474,,0.7441808139870807,-0.37071315778389147,-1.0367742507643611
D287,EU,Weekend,-0.5916122860690246,-0.00307094794055032,-0.5271073064852226,1.9987313310914359,-0.5422026720611144,,0.8089807329669613,0.1772459618746071,-1.0964273978964176,0.5078694363586171,0.948444543429344,0.16564072693570267
D288,EU,Weekday,0.015756542921102703,-2.198051967929585,-1.112869217784691,-0.19497013469824018,0.18436537630764732,0.7527866423405948,-0.31545090201926307,0.17010975712399778,-1.0467547046605803,0.627858905816201,0.7242971521725154,-0.1216202506315932
D289,NA,Weekday,0.9723315069176234,-0.31001825148959256,-0.5032993006520823,-0.30294452029409497,2.009068206259244,-1.6421013147673778,0.1927024910642569,-0.36071614250797945,0.10597113463318475,-1.4964982355099352,0.7377154123482791,0.662355547225822
D290,APAC,Weekday,-0.2699805281196903,-0.4357368524757287,0.06367171853482598,0.96535077129147,-1.5431392183713042,1.4191267411851405,-0.3123726664647103,0.8501144361375765,-0.8302144374456075,1.9887361277414475,,1.8056341034938
D291,EU,Weekday,-0.5992408548436516,-0.628084030681803,1.1665802213313592,0.7437980466746678,0.3780900173935846,1.2831262347536014,0.4660458944738389,-0.30447633717252065,-1.8724495887667152,-2.272184897276437,0.693579464717001,0.6149681455374472
D292,LATAM,Weekday,-0.8691907572424035,0.5886884310632257,-0.16437221171367497,0.08345647327988401,1.0228411223051246,-1.5447133952592034,0.40589636029487003,0.5767636471607377,-0.14207818647166384,0.21697759390954477,-1.101382802640222,0.20478996699554738
D293,EU,Weekday,0.6894160805050153,0.8370289487038569,-0.6492032659668435,0.8646869603621958,0.3589902714245515,0.7256957218830662,0.012515101133272696,0.6888634151705246,0.2512964453231091,2.503009955361037,-0.25619482383964354,1.1940454780496592
D294,APAC,Weekday,0.025007402004468843,-1.4613881662899275,0.523273069243573,1.2785484417971227,0.8063617774806783,,-0.7762066168124216,0.3505204667083195,-1.3522097393621517,1.8372725875566376,1.606737654604986,-1.0062959179609738
D295,NA,Weekday,-0.3526408390553758,-1.2032095993762366,-0.7148165632138465,-0.4060054453832056,-1.1448927266380642,-0.4272432304226144,0.6837639666164788,,0.7650148399544919,-0.13247405406652493,0.13970384116756218,-1.2417806354585954
D296,NA,Holiday,0.9741887728442521,-1.1137266040553904,-0.33056754194907123,-1.2645799377556155,0.5439617910973317,-1.0258736545088867,0.611211951788248,1.9876118797984559,0.3820490183795811,-2.2398793499279055,1.0388481323585692,0.21560727593096757
D297,EU,Weekday,0.6600529311119497,0.45948611992665206,1.2179394518329962,1.073371039975705,-0.012532293779638872,-1.209852563433711,-0.03667525379885521,0.8279083825090129,-1.8366545354827257,0.20371158161796732,-1.7727763685109705,1.1858574386581107
D298,NA,Weekday,1.9316117491063265,0.9449456075206514,-0.3700096792322933,0.8580986996996257,1.412183352401853,1.7576956901756906,1.5016087402565121,1.1710098786740246,-0.9335021355106673,-0.03727158550078263,0.5431411051437784,0.11165234649957434
D299,APAC,Weekday,-1.9144945777716655,-0.10914389247328826,-0.6560567693406134,0.2735412425494738,0.4105684211769455,-1.3952828081014044,-0.708070313855862,0.21988270853667755,-1.00360877235745,0.020880850215346684,-0.7982595089490676,-0.6648833999403747
D300,APAC,Weekday,0.9407273184938737,-0.08413989458786697,-0.5119579458097074,1.5996006719457938,-0.27396890030556303,0.013725835339012338,0.0626669346430663,3.1100384905946714,0.6852630310571208,0.9174795758262414,-0.32801297123363693,0.9011736400952004
D301,EU,Weekday,1.186967464205167,-1.1397245766422595,0.4869462665271485,1.7151288666664126,1.8930943876271737,0.30039695558825885,2.3889570474233652,-0.6354627198017406,1.1182711944083337,0.603096397971916,-1.003504958550023,1.0842878959937945
D302,LATAM,Weekday,-1.2277456626934766,-0.5973882733605371,-0.029945986699880085,-1.1520225954500887,1.254075347049827,-0.38977415969715373,-1.1893231296717877,0.32902376479097317,,,-0.4838510888290654,0.9733753053809481
D303,NA,Weekend,0.9041590525273647,-1.5318778628500245,1.0549255524241545,1.0622926665850179,1.2397118386525021,-0.4064352528167727,-0.7008064479274991,-0.018484620912961845,-0.5800089794566162,-0.17738957301089261,-0.5273284275615904,-0.2077673036848056
D304,NA,Weekday,-0.4188345520711001,0.1176927129992479,0.24692529689853102,-0.18002044818294893,-0.4718716840982825,1.703119845026087,1.024827753536675,0.5762952682888624,-0.8075787728639741,0.7172568503516429,-0.08210677429927979,0.6833787729071965
D305,NA,Weekday,0.31414281441233466,2.6303350021797036,0.09687518655692488,-0.9447353944662423,1.172024622515621,1.240771416669263,1.430618018958446,-2.5703654616251805,-0.8796003447160724,-0.7606836569966428,-1.5982456589091065,0.18708408484031408
D306,NA,Weekend,0.7210995368970594,1.1450507693589334,0.9739707076019766,0.07204460854220777,1.6179413547737538,,-2.807395806732039,-0.2906352913846946,-0.7369599211124408,0.3661918872650438,-0.4110719695399799,-0.3151355905306057
D307,APAC,Weekday,1.406280066446694,-0.7630181010032819,-1.3901635633529135,0.24742883791434633,0.6516563576147825,-0.12369853772964384,-0.016419265486173125,-0.6114282973523897,-1.359141513778629,-0.7897727662497446,-1.1024987417442376,1.2254780042415794
D308,NA,Weekday,-0.28400794220455483,1.4067596392091704,-0.16533221311533106,-0.9565685984260509,0.16212101009370236,0.17506720663481246,1.3204677885650677,-2.0909261004871875,-0.4613560503107221,0.3800560973180879,-0.7966710867099235,0.08975120665284513
D309,EU,Weekday,-0.32765465857386933,1.4238782129801222,1.2506267479266813,-2.12278478914173,-1.5971915154801928,-0.8365962952565602,-0.0990245641860834,,-0.5492427432244247,0.5884076218439467,0.8606555299504791,0.0766761257262
D310,EU,Weekday,-0.3239889874840168,0.017007286113155388,-0.8650356691116021,,0.8274867432059708,-0.9607137322442081,1.4617927312469237,-0.06747158861753184,0.8211488447430775,-0.018696839630879186,-0.19972158861554148,0.7082685542261833
D311,EU,Weekday,-1.0070934308400805,-0.2650532321516756,-1.2264729264734633,0.486774210922315,-0.2478465729797733,-0.33960312793793895,-0.5503794179261462,0.6411755046331618,0.2566890403794593,-0.2368972144338631,-0.4839394854016948,1.8002627704401437
D312,LATAM,Weekday,1.51146530489118,-1.15113854690677,1.2151733954420465,0.5253912452470249,0.3035037175439811,0.424873138866564,-1.3940331748186556,2.497641735928133,2.0771580124730264,0.038200811874032736,0.008319377467626878,0.1505106316645194
D313,NA,Weekend,-0.6819675022933572,0.5446002533691883,-0.0430514157859459,-1.0997077780554478,-0.5113348675275949,-0.674325864686556,-0.6337024213433885,-0.36513883465832087,0.6105604748230942,-0.4524546747143977,-1.6734549480029246,1.4284491278701588
D314,APAC,Weekend,-0.6266745331535005,1.4306344865844582,0.21461853813336532,0.5215512171104209,-0.8875346133234437,0.06395063541495719,-0.42011711338274954,-0.09312164975685633,0.44555638541575876,-0.42733327972003476,0.8079902057416232,-1.4671131854400754
D315,NA,Weekend,-1.1232428066869125,0.4056622884523,0.4987892786253338,,1.607373228297976,0.42753106277592795,0.7405335124820954,0.2355027264038001,0.1359963400349306,-0.1143484784253258,0.10224048176721696,-0.5772162185660995
D316,NA,Weekday,-0.16607218154418169,0.7957741556084045,,1.150308909878501,-0.4845785230631386,-0.3702037355880933,0.42505155126597377,-0.8738328743015118,-0.9159155734788941,0.612233002260797,-0.3208782136549671,0.8512696207507845
D317,APAC,Weekday,0.06849476695280375,-0.46353435001769516,-1.0799309666583683,1.1777493622926547,-0.11301984024822596,-0.9317136884337336,-1.5522126496337119,-1.2996261532744582,-0.45525355554492636,1.1963264471236976,-0.9767358903394655,0.23694122181910024
D318,APAC,Weekday,0.1628757066265857,-3.4146458260139267,-1.355196522570556,0.7431974283335091,-2.149204070103788,1.0532029555441793,-0.07531783131387848,-1.78672846009841,1.7898454850341317,-0.22193499234573089,1.5004053447287058,0.11425778122255506
D319,APAC,Weekend,-0.8580365584312246,1.035677948782435,1.713865612344278,1.1915417012517342,,,-1.2901135570483533,,1.262320352109196,-1.5484253713378324,2.422412851659223,-1.6694019183343338
D320,APAC,Weekday,-1.4242507052169204,0.656259492656189,-0.3168140160001055,-0.25613919978050964,-1.0540806062360497,0.6342868244783166,0.1170480527869083,-0.1963802426810034,-0.935936212829254,,-0.12357387876201849,-2.329636690165326
D321,EU,Weekday,-0.7787770748884341,0.5249397483945597,0.5855248863348393,-0.5307712934145612,-2.7365086303106163,0.44695510214886713,0.786622935794463,-0.054726382093188516,1.1917417558245955,0.9370557311564013,-1.813873333803797,-0.3393790992980217
D322,APAC,Weekday,-0.6062179893442637,1.4895401218861961,,0.00920351750012828,0.4741042106889838,0.7943731480568734,-0.8242272593559072,-0.2881798229363801,-0.20224428747493584,-0.5328242908155909,-0.4372716649751429,0.13231120380234643
D323,APAC,Weekday,-1.4250379151561017,-1.2784527407689146,0.6909365206972488,1.4477711104296598,1.7995705194606635,-1.9000945073356332,0.27345086173275046,-0.9635181438490932,-0.6608591118406559,-0.3394509638637901,0.293459986524081,0.46013595530164214
D324,NA,Weekday,-2.5825582366348363,-0.7290987263052273,0.9883086323875322,0.012027490766396273,-1.7644707915425688,-1.121181831848684,-0.9387835800082741,0.9068798229839214,1.6663891597735165,-1.2417821896331644,0.394758106455931,
D325,EU,Weekday,0.45706221886758475,-0.36577931169007916,-1.2741279062011037,-0.7941053584393801,-0.8016288044194667,1.3497730579626004,-0.9041324237512842,0.4307791870858558,-0.9957280178024479,-0.8207924782653587,0.09124134453979298,-0.7223141418595085
D326,EU,Weekend,1.8594374142779193,1.2008669443760627,-1.294129141044977,0.3827084382363153,1.394402779464926,-1.3708852679829864,-0.5553971399168994,1.3669856100287545,-0.9835317644251751,0.5014072317581331,-0.22191879731246916,0.039709689131700344
D327,EU,Weekday,-1.1989466747137485,-0.21409822923661803,-0.5858341426302732,1.6493373242730787,0.5102573897113974,-0.029730306013575996,-0.16242119927387047,,-1.776017970681815,-1.169560069818606,-1.0837019987015695,-0.9638827331820732
D328,NA,Weekday,-1.8253946590721415,0.3767674187429013,-0.6310019128904383,1.1271085028565457,-0.2727505964474514,-0.5290205941554023,0.297026899839749,0.29060830205252014,-0.44375516155644107,0.4365700828214838,1.1283592053121545,-0.6112497007815886
D329,LATAM,Weekday,1.1642819402895237,-0.3504363511439086,0.729022063868363,-0.1976577930590082,-0.543656894874626,0.1523742417863163,-1.2915085530379902,-1.7800196209079464,-0.1940962323116044,-0.4010400782118004,-1.2925935487796982,2.0006185585651806
D330,NA,Weekend,0.2631773804829405,-0.8888003427842427,0.37086372210214313,0.3982000547386102,-0.5486187426608362,-0.3970893631141685,-2.0406867477287314,0.07657796639152811,1.76260750454556,1.0120992261135966,0.9062166040480979,-0.7460340598317637
D331,APAC,Weekend,-1.2465649858585202,0.7452869934452394,0.1506182606825608,-0.35324984484192395,-0.4715707296692949,0.8043546461870928,0.48609779083831756,-0.627147055044584,-0.26803939758301,-1.8446318732247267,-1.3464359777476884,0.42406300407532804
D332,NA,Weekday,-0.6186957482919045,-1.0304320559567057,0.12337808774428766,1.1280569224607073,-1.004978012336694,-0.48069877438497904,-0.4130444311000752,2.323034555259899,0.8824240828426632,0.11798631622002452,-1.5945907677639777,0.6178574587335247
D333,NA,Weekend,0.42657897521581417,-0.34959285926324724,-0.9123000662755136,-0.6077793901297593,-1.8243965362403525,-0.5451480980057416,-0.6181737882771784,-1.071963986120032,-0.4798737828960554,-1.7521963539986458,0.9894735041446326,-0.3174030941280983
D334,LATAM,Weekday,-1.3518672751914789,0.6209308994897583,0.405850516126354,-0.6629794166302099,-1.4919217090464503,-0.22526053455620718,0.3109206746993077,0.48761589042981646,0.7708925181832886,0.7010857830116937,-1.6516472425792188,-0.04092005207704282
D335,NA,Weekday,-2.0517958283868554,0.8153400019841551,0.24711768897871952,0.7977290110676846,-0.12515601428803363,-0.16831794754261672,-0.7139686294883749,-2.968809360505879,-0.3668204427586851,2.433262826514406,1.1314590329056784,-0.3858165828843835
D336,NA,Weekday,0.16871533249225198,0.29114718192676325,-0.7452659259296978,-0.16025026980547008,0.18803015250998803,-0.6589329760166132,0.3070287382699742,1.0878717870514305,0.6862035230300665,0.1257930971299073,-0.3210685239439407,0.583270039289314
D337,EU,Weekend,-0.6850318297332696,-0.7855758725988886,1.1379928769446326,-0.5154666166222083,-1.5053501676028556,0.714646745040304,0.5839242882684632,0.992505760267865,-0.237844926996813,1.0173312723285166,-0.2656256324193551,-1.1485769070113032
D338,EU,Weekday,-0.3116117547417174,0.12370287716024572,-1.2221855948059457,-0.31070904525992776,0.12500143973197314,-0.5501419522927462,-0.04176319025903443,-0.15009246591263226,-0.9291440432267998,0.21875345009548652,0.46164710872757814,-2.1286590648284807
D339,APAC,Weekday,-0.7924274815249958,0.7097823911430559,0.34291075279474614,-2.005236068018613,0.13149797843717106,1.3013594134357946,0.7790344404158932,0.6747800543628071,,-0.008908524789648126,-1.2357627904979325,-0.0674177602206368
D340,LATAM,Weekday,2.2257724020178906,-0.10290344058044089,-1.0007897479949592,,-2.1148159457211753,2.204150764840714,0.5492017364541725,-0.335952875601193,-0.4355865396296762,-0.9769514986110528,0.05127647973176958,-0.026151216728238287
D341,EU,Weekday,-1.6179857539976807,0.936859308940531,-0.41843855146855036,-1.1508501616164386,0.8815543290605792,0.6922953404509651,-0.6274699085923665,-0.7067873901315119,1.043573339159094,-0.4491629631298952,0.15373564209541596,1.3239642013632789
D342,NA,Holiday,,-1.5516958455419783,,-0.6205511318242619,-0.010914126987619807,0.9418634450713053,-0.46334694573602786,1.6616766865925232,0.18618262491577267,-2.0125758908671973,-0.06379774593608138,0.6901059445826041
D343,NA,Weekend,1.0781048776067403,-0.7367100307540526,-0.12434374059621811,2.2123680123568565,0.1315048859938821,-0.9394159546337625,-1.5382550887736968,-0.4537168611934578,0.35514668861246396,-1.1192110058196039,1.3469333826967715,-0.7628070150439954
